label,text
Politics,"Turkey reiterates normalization conditions for Armenia   Nikol Pashinyan and Vladimir Putin exchanged views on issues related to further development of allied and strategic relations between Armenia and Russia   Tatul Hakobyan Not an inch of land mentality has now moved to Azerbaijan at the state level   We dont know Nikol has a new verbal agreement every day Artsakh NA deputy about the new road and the meeting with the peacekeepers   Azerbaijan grossly violates the International Humanitarian Law the provisions of the Trilateral Statement   A democratic republic with the real allies cannot lose to a dictatorshipRepublic party   Independence is similar to the biblical Parable of the Ten Minas the meaning of which is the following For whoever has will be given more Whoever does not have even what they have will be taken from them Nikol Pashinyan   The situation around the Lachin corridor should be tackled based on Paragraph  of the Trilateral Statement   Ruben Galchyan There should be checkpoints on the ArmenianAzerbaijani border   Has Armenia deviated from its Declaration of Independence Areresum,"
Politics,"The person who broke into the community hall of Masis with a grenade committed suicide   Toivo Klaar Good and substantive discussions in Brussels today   Why NagornoKarabakh shouldnt be forgotten   Ani Samsonyan on the Surmalu explosion This is double the stress for our small country after the war   What happened has nothing to do with a terrorist act Tigran Avinyan visited the scene as a mayoral candidate   The question of responsibility for war crimes should always be kept on the agenda in international courts Areresum   Congressional Alarms Ringing Amid Renewed Azerbaijani EthnicCleansing of Artsakh   It is not possible for peacekeeping forces to defend a country or nation Areresum   David Shahnazaryan For the first time in history the Armenian government is forcibly evicting Armenians   The residents of Aghavno are leaving the settlement they have no other choice Let them all die for what For nothing so they can also consider those who died as nothing Aghavno community leader,"
Politics,"Azerbaijans Latest Aggression Targets Vital Artery Linking Artsakh and Armenia   Even if Aghavno is not included it means that the GorisStepanakert highway built by panArmenian efforts is already closed Raffi Hovhannisian   I have nothing to hide and on September  I expect that Aghavno will be in its place the corridor will be in its place and my exclusive right will be restored Raffi Hovhannisian   Congressional Armenian Caucus Leaders Condemn Azerbaijans Latest Attempt to Ethnically Cleanse Artsakhs Indigenous Armenians   Armenian Assembly Condemns Azerbaijans Ceasefire Violations   Assembly Calls on UN General Assembly President to Affirm Armenian Genocide   Country to live For the international community economic interest continues to prevail over universal values   The European Union Approves Disbursement of  Million EUR in grants to the Republic of Armenia   You can expect anything from this government Another Diaspora Armenian prohibited from entering Armenia   Raffi Hovhannisian prohibited from entering Artsakh,"
Politics,"On August  the threemonth gatherings begin What awaits the conscripted opposition members   Mirzoyan emphasized the importance of using the OSCE Minsk Group cochairmanship institution   US ready to work with Russia on Karabakh US ambassador to Armenia   Implementing some kind of amorphous status of NKR will very quickly lead to the depopulation of Artsakh Political scientist   Turkey is consulting with Azerbaijan let them do it we should be interested in our interests in opening our border so Armenia can breathe Civil Contract deputy   There is no basis to think or claim that the Armenian side can even consider the Zangezur corridor as a subject of discussion Chair of the National Assembly Foreign Relations Committee   R K Hovannisian to Turkish President Erdogan Armenias Expectations without preconditions   Tigran Khzmalyan asked Pashinyan about Lavrovs claim and now he assures It was a false claim from a highranking Russian official   Armenian officials falsify the reason for banning Papazian from Armenia   Sanctions against Russia have their negative direct or indirect impact on Armenias economic development and economic situation in the region in general Ararat Mirzoyan,"
Politics,"Edaurd Aghajanyan did not exclude that in the near future a meeting between the heads of Armenia and Azerbaijan will take place   We should start cooperating with Iran The situation is favorable RussiaIran relations have also become closer   Erdogan says Turkey serious in normalization process with Armenia   From  to  it was the republic of our dreams Armenians lived in paradise Former NA vicechairman   That howling wolf came to Tsitsernakaberd with the permission of the government Larisa Alaverdyan   Armenian Shushi is becoming the Caucasian center of panTurkism Do you even know Former Vice Speaker of the National Assembly   Antony Blinken expressed readiness of the US as an OSCE Minsk Group Cochair to support the solutions of all the mentioned issues   Pashinyan yes Sinanyan no by Ara Toranian   This was a militarypolitical warning to Azerbaijan that Iran perceives Syunik as an inseparable part of Armenia Iranologist   The Azerbaijani side probably has the recordings of PashinyanAliyev personal contacts and verbal agreements,"
Politics,"We want to resolve the conflict The war has been over but the problem has not been solved Maria Karapetyan   Who defeated Aliyev in the European Parliament   In ArmenianTurkish relations any precondition put forward by the Turkish side is unacceptable for Armenia Eduard Aghajanyan   This means that Russia itself is preparing to organize such provocations Hovsep Khurshudyan   In  months Pashinyans government signed a  million USD deal with the company owned by Robert Kocharyans family   The degree of the involvement and understanding of the European Parliament in the humanitarian situation created after the  war is big Alen Simonyan   The Azerbaijani propaganda is like a blind snake which is spitting poising to the right and to the left mainly sickening its own society Tigran Mkrtchyan   The Russians as ordinary colonists constantly provoked their subordinate peoples against each other and fought Levon Hayryan   If Russia needs to transfer any information to Azerbaijan it will do so without any documents Hakob Badalyan   Some former officials are not under the magnifying glass Journalist of Hetqam,"
Politics,"Boris Navasardyan about the meeting of Armenian and Azerbaijani experts   The person sitting in the prime ministers office is a narcissist he arrests people on political orders and leads them to death Gegham Manukyan   Are the political prisoners of our country less white than the political prisoners of Belarus Hovhannes Ishkhanyan   Remember well the pipes that supply you with oil and gas are abundantly flooded with the blood of Armenians Demonstration at the United Nations   Prime Minister Pashinyan has no right to ban an Armenian from entering Armenia   European Parliament is more aggressive towards Azerbaijan than Armenian Parliament Ilham Aliyev   We continue to encounter the provocative actions of Azerbaijan towards Armenia and NagornoKarabakh warmongering and expansionist statements aimed at undermining regional stability and peace Mirzoyan   Dialogue is the best means by which to achieve a peaceful democratic and prosperous future for the South Caucasus Ned Price   Ararat Mirzoyan had a ttette conversation with the Foreign Minister of Poland Zbigniew Rau   Armenia military returns from NK after wartime support deployment,"
Politics,"They weaken the Armenian world for the benefit of our enemies Murad Papazyan   The president of Azerbaijan spoke about the era of peace but that implies the end of Armenian statehood Tatevik Hayrapetyan   Important step towards the comprehensive solution Josep Borrell   Nikol Pashinyan and Sergey Naryshkin discussed issues related to international and regional security   The Armenian side continues to emphasize the role of the OSCE Minsk Group CoChairmanship Ararat Mirzoyan   There is nothing to announce Nikols oralwritten agreements The new initiative of the opposition   The Turkish side aims to show the world that they have a fairly successful process with the Armenian side Areresum   Do Armenia and Azerbaijan move to peace or war   The Civil Contract deputy wants the next candidates on the opposition list to get the mandates   Ararat Mirzoyan and Jeyhun Bayramov touched upon a wide range of issues regarding the normalization of relations between Armenia and Azerbaijan Video,"
Politics,"This circus cannot be taken seriously   Murad Papazyans post was a very ugly post it was not worthy of a member of the Dashnaks I would have made that decision only because of that post Hovik Aghazaryan   Armen Grigoryan and William Burns discussed ArmeniaAzerbaijan and ArmeniaTurkey negotiation processes   We are ready to continue to accompany the ArmenianTurkish dialogue providing it with all kinds of assistance Maria Zakharova   Nikol Pashinyan and William Burns discussed issues related to international and regional security and the fight against terrorism Photos   Russia is interested in developing friendly brotherly partnership and mutually beneficial programs with Armenia Vitaly Savelyev   Ararat Mirzoyan and Jeyhun Bayramov will take place in Tbilisi   Armenian Ambassador to the United States met with Senator Chris Van Hollen and Congresswoman Barbara Lee   The issue of depriving the opposition of the mandate will not be appealed to the Constitutional Court What is the reason for the decision   France as well as the USA remains fully committed to its role as the cochair of the Minsk Group Anne Louyot,"
Politics,"Renovated Reception Center for Citizens Opened in National Assembly   Instead of real steps we see purely image statements Turkologist about the ErdoganPashinyan telephone conversation   The political forces of the country should force the leaders of the known forces to engage in a dialogue with the countrys elected Prime Minister   Even Aliyev never said something so stupid in his life that Artsakh had already been left to Azerbaijan according to the Madrid principles Armen Ashotyan   Nikol Pashinyan highly appreciated the efforts of the President of the European Council Charles Michel   NA President signs protocol on considering powers of Armen Gevorgyan Chair of NA Standing committee on regional and Eurasian Integration terminated   Toivo Klaar arrives in Yerevan for important meetings   The issue of Aghavno village is painful Everything can be expected from Azerbaijan   Very pleasant Alen Simonyan on the process of depriving the opposition of their mandate   Armen Grigoryan It is planned to create a foreign intelligence body,"
Politics,"The documents Pashinyan refers to are secret only a limited number of people know about them   Relevant faction did not nominate candidate for position of deputy Chair of standing Committee on Foreign relations within specified period   The Republic of Armenia can become a unique scientific laboratory where laboratory workshops and startup productions can be created together with Russian investors   Prime Minister Pashinyan holds telephone conversation with the President of Turkey   Continue to stay quiet nothing lasts forever Hayk Mamijanyan to the EU delegation in Armenia   The agenda of the ArmenianTurkish interstate relations should be aimed at harmonizing and balanced implementation of each others interests   We expect political factions to work within the democratic processes available to them in parliament   Diaspora Armenians have no right to despair at all Noubar Afeyan proposes a new model of ArmeniaDiaspora cooperation   It is our responsibility that we are a victorious nation not a defeated nation Ruben Vardanyan presented the goals of the Future Armenian initiative   Thank you Germany The German Bundestag recognized the  genocide of the Yazidis in SinjarRustam Bakoyan,"
Politics,"One should not endlessly search for new facts about the Genocide If it did not happen most Armenians would not have been scattered around the world Nubar Afeyan   NA Presidents Statement on Resignation Letter of RA NA Deputy Artur Ghazinyan   These days the only agenda of the opposition is to run away from the National Assembly Rubinyan   Next time dont reserve the right to call soldiers Suren Papikyan to Seyran Ohanyan   The resistance movement has come to the streets to kill the rest of the movements Levon Hayryan   Advocating that the conflict is over is basically making everyone in this room admit that indeed international law is deadHripsime Grigoryan   Armen Khachatryan Elected Deputy Chair of NA Standing Committee on Defense and Security   We have a government that serves the interests of enemies more Tevan Poghosyan   The war brought up many problems changed priorities At that time we looked at the challenges with different eyes now we look at them differently Yeghishe Kirakosyan   Secretary of Irans Supreme National Security Council to visit Armenia,"
Politics,"The day war revealed something tragic Do you remember Davit Tonoyan saying that I didnt know my place in the command structure Stepan Safaryan   The dream of the people of Artsakh is to join Armenia Levon Hayryan   EU vows continued support for ArmeniaAzerbaijan dialogue   Armenian officials discourage diasporans from sending aid to Armenia   Is there a split in the Armenia faction Clarification from the deputy   RA NA Presidents Statement on Resignation Letter of Armen Gevorgyan from the Position of Chair of Standing Committee on Regional and Eurasian Integration   Education is the heart of all change and progress Andrea Wiktorin   Why does Nikol Pashinyan blame the Russians   The cooperation and mutual commitment of our governments in strengthening democracy is yielding tangible results Nikol Pashinyan sends a congratulatory message to Joe Biden   The conflict deepened after the war Areresum,"
Politics,"The regular sitting of the Consultative Assembly held with the participation of the Prime Minister and the leaders of the extraparliamentary political forces   It is not ruled out that with Russias permission there will be a war of some level with the calculation that Armenia will make concessions Areg Kochinyan   It turns out that the handover of Berdzor Aghavno and Sus was agreed with the RA authorities Opposition MP   Rubinyan and Kl agreed to enable the crossing of the land border between Armenia and Turkey by thirdcountry citizens visiting Armenia and Turkey respectively at the earliest date possible   Democracy is not static It is a process a continued renewal of commitments to fundamental principlesAmbassador Tracy   We had a great summer evening of American music food and fireworks Photos   Armen Gevorgyan quits as Chairman of the National Assemblys Standing Committee on Regional and Eurasian Integration   Deputies Vote for the Draft Decisions on Recalling from Office NA Vice President Ishkhan Saghatelyan and on Termination of Powers of Chairman of the Standing Committee on Economic Affairs Vahe Hakobyan   Item of Recalling from Office of NA Vice President Ishkhan Saghatelyan Debated   So far there is no great progress Ruben Rubinyan on relations with Turkey,"
Politics,"By the logic of a corridor in Armenia any road is excluded we are moving forward with the logic that there will be border control Secretary of the Security Council   National Assembly Finishes Work of Extraordinary Session   The OSCE Minsk Group is a threat to Putin Aliyev and Erdogan   I am a function in any position Anna Vardapetyan   Russia was a guarantor we demand our children from it   Anna Vardapetyan Elected RA Prosecutor General   I am not a doctor to express an opinion on what you said Serzh Sargsyan   There will be peace in our region only if we increase the fighting efficiency of the army Opposition MP   Berdzor should be saved in Artsakh not in the center of Yerevan   Azerbaijan trying to form legitimacy for new war against Armenia  PM,"
Politics,"Azerbaijani claims that Armenia is dragging out the peace process at least strange  PM Pashinyan   Today unfortunately the issue of Berdzor has been brought to the forefront and according to Azerbaijan it must happen by the end of the year Opposition MP   RA NA Presidents Statement on Resignation Letter of NA Deputy Artur Davtyan   Once the ArmenianTurkish relations are normalized there will be no need for the presence of a Russian military base in the territory of Armenia   David Shahnazaryan Rumors about the end of the OSCE Minsk Group are exaggerated   Gagik Jhangiryan used to justify himself much better Areresum   Our entire force bloc must be in line with NATO standards Ruben Mehrabyan   Azerbaijan is building a road that leads to the territories under its control which can be closed at any time Edgar Ghazaryan   Ambassador Makunts holds brief meeting with President Biden   Throughout the Last Ten Years  of Judgements Delivered by the ECHR Have Not Been Executed by Azerbaijan Eduard Aghajanyan,"
Politics,"Madame Arpadarai we have more than  POWs in your prisons how many times have you visited themVladimir Vardanyan   Azerbaijan denies one of the basic realities enshrined in the Trilateral Statement stating that there is no NagornoKarabakh and there is no NagornoKarabakh issue Ararat Mirzoyan   The Council of Europe and this Assembly must identify a reasonable balance and good merit of measuring the democratic credentials of European StatesArmen Gevorgyan   These people came to power with barricades and black ribbons What is its antidote Vahe Hovhannisyan   Do the occupation of the RA territories the handing over of the RA borders and the dominant positions of Artsakh come from those disgraceful statements Opposition figure   Ambassador Makunts highly assessed the effective cooperation established between the two legislative bodies of Armenia   Berdzor is being prepared for evacuation the city is being prepared to be handed over Naira Zohrabyan   Armenian Assembly Welcomes US Ambassador to Armenia Nomination Opposes Section  Waiver   As a result of the aggressive war more than  people were forcibly displaced and received asylum in Armenia   Ambassadors Tracy Degnan and Litzenberger exchanged ideas and coordinated policies and programs in Armenia Georgia and Azerbaijan,"
Politics,"Have you considered involving individuals from NagornoKarabakh and other similar zones in those discussions Ruben Rubinyan to the Chair of the Committee of Ministers of the Council of Europe   The whole world knows what Nikol Pashinyan means to the Armenian people and what Aliyev means to the Azerbaijanis It does not depend on the number of machine guns and Bayraktars Government MP   Blindness Towards Particular Violations of Our Core Principles Lead to Global Catastrophes Vladimir Vardanyan   Gallup Poll Shows  of Armenians Oppose Placing Artsakh Under Azeri Rule   Where and how it is decided that the right of people to selfdetermination is outside the interest of the Council of Europe   RA NA Presidents Statement on Resignation Letter of RA NA Deputy Artur Vanetsyan   Maybe by referring to the corridor Ilham Aliyev understands one thing but we understand something else   US Says Ready To Work With Russia On Karabakh Peace   The government or their parents were in power until  and hatred was instilled in those who came after  Aghvan Vardanyan   Tigran Abrahamyan Nikol Pashinyan feels the imminent danger and corrects his statements about peace,"
Politics,"Nikol Pashinyan handed over even more than Azerbaijan demanded in the November  capitulation statement Artak Zakaryan   Putin to Khachaturyan The situation in the country to be stable   The US Embassy to Armenia welcomes Assistant Secretary of State for European and Eurasian Affairs Karen Donfried to Yerevan   Armenia again asks RussianLed Military bloc for help   The statements of Azerbaijani officials should be warning sign we should discuss this issue in the CSTO Pashinyan to the CSTO Security Council Secretaries   Members of NA ArmeniaIran Friendship Group are in Iran   The people of Artsakh have the same rights as everyoneArarat Mirzoyan   Developments around Artsakh and Armenia depend on RussianTurkish agreements in Syria Sergey Markedonov   The primary goal for Robert Kocharyan and Serzh Sargsyan is not to come to power Ishkhan Saghatelyan   Assistant to the Prime Minister to the candidate for Prosecutor General Doesnt the Civil Contract worry about the scandal related to her,"
Politics,"The opposition does not have an owner overseas nor does it want or seek one Armen Ashotyan   Session of CSTO Committee of Secretaries of Security Councils launched in Yerevan   CSTO Security Council Secretaries arrive in Armenia   Status is not end in itself and we shall not forget the essence of the NK conflict Arusyak Julhakyan   No matter how much the Armenian authorities depended on Moscow their hearts ached for Armenia and Artsakh   Serzh Sargsyan is quite prepared he is a smart person he does not throw words around he does not say anything just like that Hovik Aghazaryan   The sides related to the role of the European Union in the NK conflict settlement   We will not go to civil clashes in our country Eduard Sharmazanov on a peaceful change of government   As long as Serzh Sargsyan and Robert Kocharyan are there they can not fill the opposition field Andranik Kocharyan   The OSCE PA President highlighted the establishment of long lasting peace in the region and the efforts of the Armenian side in the direction,"
Politics,"The Robert KocharyanSerzh SargsyanDashnaktsutyun trio in fact returned NagornoKarabakh to AzerbaijanNikol Pashinyan   Government of Armenia stood stands and will stand by Artsakh  Nikol Pashinyan   Pashinyan calls on people of Armenia to unite around peace agenda   Members of Delegation of OSCE PA Visit Tsitsernakaberd Memorial Complex   Nikol you said that the international community wants us to lower the bar which international community Turkey and Azerbaijan Hayk Mamijanyan   Ishkhan Saghatelyan The tents will be removed the leaders of the Resistance movement have decided to change the structure and tactics of the movement   Zareh Sinanyan concluded his visit to Los Angeles   There is a need to fill the gaps of the Law on Diplomatic Service by modernizing it   An achievement for Armenia and another defeat for Azerbaijan in the European Parliament Details from David Shahnazaryan   It is necessary to address the Nagorno Karabakh issue we hope that in the near future we will be able to address the Nagorno Karabakh issue Pashinyans interview to Al Jazeera,"
Politics,"Armenias Civil Aviation Committee Head resigns   Shushan Petrosyan Artsakh is one of the states of Armenia Lets return Artsakh completely to its former borders and then move on to Greater Armenia   The subject of discussion was the recent events taking place in Armenia   Almost half of the population is afraid that in the next  years we may have another war Areresum   The CSTO is gradually becoming a more powerful player Ararat Mirzoyan   We will completely lose the Berdzor region and communications Ishkhan Saghatelyan   US Assistant Secretary Karen Donfried to travel to Armenia Georgia and Azerbaijan   I will not answer the question again because you made a transition from the RF Ministry of Foreign Affairs to the RF Ministry of Defense but again mentioning the word Parukh Arman Sargsyan to the journalist   In the end he will say Russians do you need Artsakh Take control of it I do not need it I have already demarcated Ashotyan   The issue of Azerbaijans invasion of Armenian sovereign territory remains open Ararat Mirzoyan,"
Politics,"Kara C McDonald met with government representatives and democracy free speech and human rights advocatesas part of her visit to Armenia   No matter how much I do not share the oppositions approaches their being on the street is also a consequence of this system Aram Sargsyan   Yerevan hosts session of CSTO Foreign Ministers Council Photos   Large sales are taking place in the region division of interests territories zones of influence rights Artak Zakaryan   Please answer clearly which way you are leading the negotiations what is the basis Arman Abovyan to the Armenian authorities   Ararat Mirzoyan did not dare to speak about Artsakhs right to selfdetermination in Yerevan can you imagine what he is talking about elsewhere Hayk Mamijanyan   Going to Proshyan was an obvious provocation it is unacceptable for a person to go to a familys house Aram Sargsyan   Alen Simonyan and Mayor of Strasbourg Jeanne Barseghian discussed details about PanArmenian and community issues   The main issue on our agenda is related to regional security and the settlement of the NagornoKarabakh conflict Nikol Pashinyan to Sergey Lavrov   We have common perception that process moves on Lavrov on normalization process of relations between Yerevan and Baku,"
Politics,"Regime to be installed will be based absolutely on sovereignty of Armenias territory  Lavrov on regional unblocking   Roads will remain under the sovereignty of countries they pass through Mirzoyan Lavrov comment on opening of communications   Vladimir Putin only spoke about the maps of  once Ruben Galchyan   Gegham Manukyan about the letter addressed to Volodin We said if you want to meet lets meet   Sergey Lavrov visited the Armenian Genocide Memorial   Ruben Rubinyan Receives Delegation Headed by President of CoE Venice Commission   Sergey Lavrov arrived in Yerevan Photos video   Deputy Assistant Secretary for the Bureau of Democracy Human Rights and Labor Kara McDonald Visit to Armenia   Ruben Galchyan does not agree with the figures published by Hrant Bagratyan   Sergey Lavrov will arrive in Armenia,"
Politics,"Why did Nikol Pashinyan reject Vladimir Putins proposal to demarcate using maps from     square kilometers were voluntarily handed over to Azerbaijan Former Prime Minister of the Republic of Armenia   Iran has always highlighted the territorial integrity of the countries Abbas Moqtadaye Khurasgani   Mher Grigoryan must provide information what kind of road is it what regime should exist Edgar Ghazaryan on the occasion of the agreement with Azerbaijan in Russia   Ideas were exchanged on the urgent items of the regional and international agenda   They are pressuring and interfering in internal affairs this is a threat to our countries Speaker of the House of Representatives of the National Assembly of Belarus   Ambassador Makunts stressed the importance of the OSCE Minsk Group efforts to support the advancement of the peace agenda   Unsupervised operation of laboratories poses risks for the spread of new virus strains and epidemics Speech of the Speaker of the Russian State Duma in Yerevan   Alen Simonyan mentioned this there is no response Arsenyan on the withdrawal of Azerbaijani troops from Armenia   EU Not Vying With Russia Over Karabakh Says Envoy,"
Politics,"The need for the settlement of the NagornoKarabakh conflict through negotiations in the format of the OSCE Minsk Group CoChairs was clearly emphasized by the majority of the OSCE participating States   The invasion of the Azerbaijani subdivisions into the Russian peacekeepers responsibility zone in Nagorno Karabakh causes concern Alen Simonyan   Peace is not necessary at the cost of evicting Armenians from Artsakh   I do not rule out that as soon as Pashinyan sees that he is in a bad he will fall ahead of us and defend the red lines of Artsakh with more effort he may even want Mush and Sasun Opposition MP   And this man considers himself a human rights activist Areresum   RussiaDependent Armenia Shies Away From Openly Backing Moscow on Ukraine War   Armenia is one of the countries that does not have rules of conduct for deputies The President of GRECO criticized   EU Said To Seek Central Role In Karabakh Peace Efforts   Dozens Injured In Police Clashes With Protesters In Armenia Photos   That was the reason why we suggested mirror withdrawal for the troops Armen Grigoryan about the deaths of soldiers at the border,"
Politics,"Robert Kocharyan could have said Artsakh will not be part of Azerbaijan but he would go and discuss exchange options in Meghri Chief of Staff of the Prime Minister   Security Council Secretary avoids repeating the statement Artsakh is Armenia and thats it   GRECO urges European governments to increase transparency and accountability of lobbying   Edgar Ghazaryan EU does not discuss NagornoKarabakh conflict but ArmeniaAzerbaijan relations ignoring Artsakh   You will enlist and liberate the occupied territory just you you just you Deputy Minister of Defense to the journalist   Aliyev stands up and says Mrs Mehriban asked me not to insult Nikol again shame on you Mrs Mehriban feels sorry for you Sharmazanov   Gnel Sanosyan about the first sitting of the demarcation commission It was a constructive normal meeting   They were doing a photo session in Aghdam with pomegranates in their hands saying that Aghdam is our homeland Why arent they going now Sharmazanov   Raffi Hovannisian touched Azerbaijans and Turkeys recent and continued war of occupation against Mountainous Karabagh and Armenia   We are negotiating with different maps Deputy Director of the National Security Service,"
Politics,"Nikol also took the members of the government captive as it is very difficult to look into the eyes of the citizens of Armenia to substantiate that Artsakh must remain part of Azerbaijan Armenian National Assembly Deputy Speaker   Nikol brought  billion in damages upon our country Aregnaz Manukyan   I fully share the negotiations that are being held Armen Pambukhchyan on the Artsakh issue Piloyans criminal case   President Michel stressed the need to prepare populations for peace and the paramount role public rhetoric plays in this regard   I deliberately appealed National Assembly Speaker on depriving the opposition of its mandate   Does Akna continue to be Alen Simonyans homeland   Neither I nor my father have any personal issues Levon Kocharyan   The police had beaten Gegham Manukyan below the waist so hard that he cringed I Ashot Simonyan Gegham Manukyan were beaten I saw them with my own eyes   David Babayan If there was no Artsakh the geopolitical landscape of Transcaucasia would radically change   Giving away our territories takes place under the guise of demarcation and delimitation Areresum,"
Politics,"Foreign Minister of Artsakh One of the main goals of Azerbaijan is to force Armenia to recognize Artsakh as a part of Azerbaijan through delimitation or some other way   The whole region is arming the whole world is arming and militarizing but there is a country in the world that does not do that its Armenia Varuzhan Geghamyan   Foreign Minister of Artsakh Regardless of who says what Artsakh will not be part of Azerbaijan   This is an opportunity for the officials to separate from Nikol Protesters to visit state institutions   They are either for or against us and this is a watershed Ishkhan Saghatelyan   What we want is for what they want to not be fulfilled We must do something to get Gods favor and be able to drive them away Armen Rustamyan   On behalf of Serzh Sargsyan a wreath was laid at the Memorial of the Sardarapat Battle   What is the government negotiating with Turkey which has the idea of a big Turan at the expense of our territory Abovyan   The tension on the ArmenianAzerbaijani border and the attitude of the CSTO give food for thought Roman Karapetyan   New Opportunities for Mediation in NagornoKarabakh,"
Politics,"If they want to they can help but they should not try to play geopolitical games Zakharova on EU involvement in the NagornoKarabakh conflict   Ararat Mirzoyan was  minutes late from the meeting with Senator Menendez even Biden does not make Menendez wait Suren Sargsyan   The Presidential Palace is blocked   Taguhi Tovmasyan met with Andrea Wiktorin   The aggressive rhetoric are inversely proportional to the agreements reached between Armenia and Azerbaijan United Homeland   The use of force should always be a last resort and must always be lawful necessary and proportionate to the circumstances Matteo Mecacci   Protesters in Yerevan block the MFA building Armradio   The Brussels statement contradicts the political agenda of the Republic of Artsakh Nelly Baghdasaryan   No one is forcing Artsakh to leave Azerbaijan but the Armenian government has sent a signal to the West Political scientist   Doesnt it mean that the road passing through the territory of Tavush will appear in the same status as the territory of Syunik today Boris Navasardyan about the document following the meeting in Brussels,"
Politics,"The negotiation process passed according to the agenda set by Azerbaijan and Turkey Political technologist about the meeting in Brussels   Security Council Secretary of Armenia refers to problems of opening communications between Armenia and Azerbaijan   Anush Begloian The political situation in Armenia is stable   The leaders agreed to advance discussions on the future peace treaty governing interstate relations between Armenia and Azerbaijan   Agreements were reached on the further course of work on the opening of regional communications on the launch of the work of the Commission on Border Demarcation and Security   Nikol Pashinyan presented the situation around Nagorno Karabakh humanitarian issues and stressed the need to solve them   Nikol Pashinyan arrived in Brussels on a working visit   Artsakh can never be a part of Azerbaijan   Peaceful protests are an element of an open political system Ned Price on protests in Armenia   United States welcomes dialogue between Armenia and Azerbaijan US State Department Spokesman,"
Politics,"Signing of documents not planned at upcoming EUmediated PashinyanAliyev meeting Armen Grigoryan   Turkey Worried About Opposition Pressure On Armenian PM   EU Head To Host Another ArmenianAzeri Summit   EUArmenia Partnership Council assesses CEPA implementation   The Partnership Council took note of Armenias willingness to start a visa liberalisation dialogue with the EU   US recognizes role of population of NagornoKarabakh in deciding its futureAmbassador Tracy   It has become increasingly obvious that the new road must also pass through the  km section of the Lachin corridor   It is important to continue these negotiations on the peace treaty in the frame of and according to the mandate of the OSCE Minsk Group CoChairmanship Remarks of Foreign Minister   The EU welcomed Armenias commitment to CEPA implementation appreciated positively the reforms undertaken   United States committed to continue helping Armenian people build future based on shared democratic values  Ambassador,"
Politics,"Russia sees possibility of trilateral summit with Armenia Azerbaijan  deputy minister   Yerevan metro paralyzed amid protests   Joint Extraordinary Session of CSTO PA Standing Commissions Held in Online Format   Hundreds Arrested As Armenian Opposition Keeps Up Protests   There are always numerous questions which obviously indicates the intensity of our dialogue The Russian President said   The reaction of the CSTO member states during the day war in  and also after the war was not so encouraging for the Republic of Armenia and the Armenian people Pashinyan   Armenian Government Under Fresh Fire Over Peace Treaty With Azerbaijan   Armenian Opposition What Sincerity What Credibility   Armenia in Deadlock Looking Behind the Labels   Legacy of the Late Ambassador Rouben Shougarian,"
Politics,"Dashnak MP asks Has Nikol made Emon Marukyan a victim of his manipulation   Opposition member on Robert Kocharyan disturbing the movement and on the corridor opened by Levon TerPetrossian   The Karabakh War of  and Armenias Future Foreign and Security Policies A White Paper   Parliament ViceSpeaker The only way to oust authorities from office is under public pressure No need to reinvent the wheel   Velvet Counterrevolution Armenian Opposition Tries to Challenge Pashinian Government on Its Rebalanced Foreign Policy   Stepan Danielyan No political speech has been made at the opposition rallies until now   Artur Ghazinyan Nikol Pashinyans arrest is mandatory  he can escape or hand over new territories Video   We of course make every effort with Mher Grigoryan and Shahin Mustafayev to resolve these issues Alexei Overchuk   Foreign Ministers of Armenia Russia and Azerbaijan exchanged views on the agreement on normalization of relations between Armenia and Azerbaijan   Arman Abovyan All the processes that are presented under beautiful words age of peace mean one thing  division of Republic of Armenia,"
Politics,"Foreign Minister of Armenia will leave for Dushanbe   They are struggling so that crescents wont appear on the police shoulder straps lecturer in France square   Lilit Makunts met with member of House Foreign Relations Committee Congressman Ted Deutch   Has Russia unilaterally withdrawn from the agreement or Armenia is trying to withdraw Oppositional MP   Armenia ratified Council of Europe two conventions   Pashinyan  the only person who had an opportunity to have a private conversation with Putin Former Foreign Minister of Artsakh   Andrea Wiktorin on supporting Armenia and Azerbaijan the importance of Syunik and protests in Armenia   Pashinyan attends opening of Under the spell of Mount Ararat Treasures from ancient Armenia exhibition in Assen Photos   We encourage those protesting to refrain from violence and to respect the rule of law Ned Price on protests in Armenia   Marukyan explains what means to lower the bar in the Artsakh issue,"
Politics,"Formers wont come to power in a way you imagine  neither Serzh Sargsyan nor Robert Kocharyan will become president expert on Azerbaijan   Republican went to Yerablur with Russias flag and Z sign So this nation would understand that we need to be in very good relations with Russia   Its absurd Arman Tatoyan denies the rumors about receiving offers to lead the Resistance movement   Armenias proposals handed over to Azerbaijan in Brussels include also status security of Artsakh  Ambassadoratlarge   Marukyan on the robbery by Sashik and Surik Khachatryan That man is a thief if we keep silent now those thieves will try to return   Russia interested in the Sotk mine operating normally without interruptions  Ambassador Kopirkin   Artsvik Minasyan An attack has been launched on the entire party and its members   We are moving in a difficult but the right way Prime Minister Nikol Pashinyans May  message   Pashinyan took away the triple holiday from us This May  will be the basis for the quadruple holiday opposition MP   If its allowed to put a coffin in front of a house of a living person then its allowed to burn a picture or stick it on a chicken or a pig Confrontation,"
